date id ninfected nrecovered ndeceased
235 10 51 4766 59
235 0 1 40790 385
235 25 33 3694 29
235 6 32 3549 26
235 8 79 13788 117
235 14 53 8546 89
235 30 43 1972 19
235 9 14 2857 24
235 2 13 6950 64
235 21 49 10692 92
235 28 29 3512 39
235 5 25 10885 104
235 23 100 5991 51
235 27 71 6626 76
235 7 5 9889 103
235 4 9 9027 85
235 1 16 8218 83
235 13 32 5240 45
235 16 23 2320 20
235 17 3 5034 50
235 18 14 3860 42
235 3 10 5813 57
235 19 18 3496 34
235 20 29 18311 225
235 15 56 3449 37
235 22 46 3116 25
235 24 7 2041 16
235 26 81 62302 771
236 31 78 8190 62
236 29 62 6600 74
236 12 8 1097 14
236 11 21 8084 85
236 10 42 4803 59
236 0 2 40790 385
236 25 38 3714 29
236 6 29 3571 26
236 8 74 13831 118
236 14 57 8578 89
236 30 27 2000 20
236 9 9 2867 24
236 2 12 6960 64
236 21 50 10718 93
236 28 19 3531 39
236 5 38 10899 104
236 23 92 6054 52
236 27 78 6667 76
236 7 5 9892 103
236 4 12 9033 85
236 1 23 8223 83
236 13 22 5260 45
236 16 31 2334 20
236 17 1 5036 50
236 18 12 3872 42
236 3 18 5822 57
236 19 28 3508 34
236 20 21 18327 225
236 15 59 3485 38
236 22 48 3144 25
236 24 10 2044 16
236 26 84 62352 771
237 31 75 8241 63
237 29 48 6646 74
237 12 10 1100 14
237 11 35 8098 85
237 10 34 4828 59
237 0 2 40790 385
237 25 35 3735 29
237 6 32 3591 26
237 8 84 13875 118
237 14 48 8616 89
237 30 31 2016 20
237 9 9 2873 24
237 2 6 6969 64
237 21 45 10752 93
237 28 25 3537 39
237 5 43 10918 104
237 23 95 6110 54
237 27 79 6705 76
237 7 4 9896 103
237 4 18 9037 85
237 1 21 8234 83
237 13 24 5272 45
237 16 32 2351 20
237 17 0 5037 50
237 18 19 3881 42
237 3 21 5834 57
237 19 32 3525 34
237 20 13 18341 225
237 15 49 3526 38
237 22 57 3173 25
237 24 6 2051 16
237 26 73 62411 771
238 31 67 8289 63
238 29 47 6682 75
238 12 8 1107 14
238 11 44 8119 85
238 10 38 4853 60
238 0 2 40791 385
238 25 41 3756 29
238 6 33 3614 26
238 8 75 13930 118
238 14 50 8652 89
238 30 36 2033 21
238 9 9 2878 24
238 2 2 6974 64
238 21 39 10777 94
238 28 14 3556 39
238 5 46 10942 105
238 23 76 6180 54
238 27 69 6761 77
238 7 7 9898 103
238 4 21 9047 85
238 1 25 8242 83
238 13 24 5288 45
238 16 26 2372 20
238 17 0 5037 50
238 18 20 3891 43
238 3 24 5842 57
238 19 29 3544 34
238 20 7 18351 225
238 15 57 3560 39
238 22 41 3214 25
238 24 9 2054 16
238 26 76 62457 772
239 31 66 8334 63
239 29 45 6715 75
239 12 11 1112 14
239 11 43 8146 85
239 10 40 4877 60
239 0 1 40792 385
239 25 41 3785 29
239 6 24 3635 27
239 8 72 13978 118
239 14 66 8685 89
239 30 13 2061 22
239 9 16 2882 24
239 2 5 6975 64
239 21 36 10803 94
239 28 28 3566 39
239 5 40 10971 106
239 23 77 6224 57
239 27 104 6808 77
239 7 6 9904 103
239 4 17 9060 85
239 1 23 8256 83
239 13 20 5304 45
239 16 32 2392 20
239 17 0 5037 50
239 18 14 3907 43
239 3 12 5861 57
239 19 40 3564 34
239 20 8 18355 225
239 15 43 3601 39
239 22 42 3240 25
239 24 8 2061 16
239 26 83 62510 772
240 31 61 8378 64
240 29 58 6743 75
240 12 11 1121 14
240 11 39 8176 85
240 10 41 4905 60
240 0 1 40792 385
240 25 33 3815 29
240 6 22 3653 27
240 8 63 14019 118
240 14 56 8725 89
240 30 19 2072 22
240 9 12 2893 24
240 2 2 6979 64
240 21 39 10825 94
240 28 36 3585 39
240 5 38 10993 108
240 23 67 6283 57
240 27 100 6870 77
240 7 8 9907 103
240 4 29 9067 85
240 1 24 8270 83
240 13 19 5317 45
240 16 21 2413 20
240 17 0 5037 50
240 18 15 3915 43
240 3 26 5867 57
240 19 44 3585 35
240 20 8 18362 225
240 15 54 3630 39
240 22 43 3265 25
240 24 5 2067 16
240 26 84 62569 773
241 31 61 8415 64
241 29 60 6779 75
241 12 16 1129 14
241 11 32 8201 86
241 10 44 4931 60
241 0 1 40792 385
241 25 31 3839 29
241 6 26 3665 27
241 8 54 14061 118
241 14 41 8765 89
241 30 5 2089 22
241 9 8 2903 24
241 2 5 6980 64
241 21 39 10851 94
241 28 51 3606 40
241 5 33 11016 108
241 23 94 6323 57
241 27 100 6936 78
241 7 10 9913 103
241 4 27 9083 85
241 1 28 8282 83
241 13 22 5327 45
241 16 18 2431 20
241 17 0 5037 50
241 18 12 3924 43
241 3 21 5881 57
241 19 48 3611 35
241 20 19 18366 225
241 15 47 3663 39
241 22 37 3292 26
241 24 2 2072 16
241 26 76 62626 773
242 31 67 8450 64
242 29 62 6816 76
242 12 12 1139 14
242 11 33 8218 86
242 10 46 4959 60
242 0 1 40792 385
242 25 36 3859 29
242 6 27 3685 27
242 8 46 14098 118
242 14 46 8787 89
242 30 7 2093 22
242 9 12 2908 24
242 2 5 6982 64
242 21 50 10877 94
242 28 37 3639 40
242 5 35 11037 108
242 23 90 6384 57
242 27 92 7005 79
242 7 5 9922 103
242 4 29 9095 85
242 1 16 8301 83
242 13 23 5340 45
242 16 26 2443 20
242 17 0 5037 50
242 18 13 3932 43
242 3 16 5897 57
242 19 50 3641 35
242 20 12 18379 225
242 15 45 3692 40
242 22 35 3318 26
242 24 2 2073 16
242 26 89 62679 773
243 31 73 8489 64
243 29 56 6859 77
243 12 27 1146 14
243 11 24 8234 86
243 10 37 4992 60
243 0 1 40792 385
243 25 44 3880 29
243 6 27 3704 27
243 8 57 14127 118
243 14 40 8812 90
243 30 6 2097 22
243 9 10 2916 24
243 2 5 6985 64
243 21 40 10912 94
243 28 41 3661 40
243 5 39 11060 108
243 23 71 6444 58
243 27 96 7066 80
243 7 2 9927 103
243 4 31 9111 85
243 1 16 8311 83
243 13 29 5353 45
243 16 28 2456 20
243 17 0 5037 50
243 18 9 3940 43
243 3 13 5910 57
243 19 50 3674 35
243 20 26 18386 225
243 15 39 3722 41
243 22 34 3345 26
243 24 2 2074 16
243 26 90 62732 774
244 31 69 8534 65
244 29 42 6898 78
244 12 24 1166 14
244 11 25 8246 86
244 10 50 5017 60
244 0 1 40792 385
244 25 42 3907 29
244 6 25 3721 27
244 8 51 14166 118
244 14 34 8836 90
244 30 10 2100 22
244 9 19 2923 24
244 2 6 6988 64
244 21 39 10936 94
244 28 50 3686 40
244 5 43 11083 108
244 23 43 6493 58
244 27 92 7133 80
244 7 3 9928 103
244 4 38 9126 85
244 1 18 8322 83
244 13 21 5376 45
244 16 35 2471 20
244 17 0 5037 50
244 18 8 3948 43
244 3 17 5918 57
244 19 56 3705 35
244 20 34 18400 225
244 15 35 3747 42
244 22 38 3369 26
244 24 4 2074 16
244 26 92 62792 774
245 31 54 8581 65
245 29 38 6929 79
245 12 34 1177 14
245 11 28 8263 86
245 10 40 5049 60
245 0 1 40792 385
245 25 36 3938 29
245 6 24 3736 27
245 8 57 14201 118
245 14 35 8855 90
245 30 9 2106 22
245 9 17 2936 24
245 2 8 6993 64
245 21 38 10962 95
245 28 54 3718 40
245 5 38 11109 109
245 23 35 6523 59
245 27 82 7202 80
245 7 1 9930 103
245 4 38 9147 85
245 1 23 8329 83
245 13 25 5388 45
245 16 28 2491 20
245 17 1 5037 50
245 18 8 3955 43
245 3 20 5925 57
245 19 54 3748 36
245 20 30 18424 227
245 15 31 3774 43
245 22 41 3397 26
245 24 4 2077 16
245 26 104 62847 775
246 31 51 8620 65
246 29 50 6954 79
246 12 28 1200 14
246 11 30 8281 86
246 10 46 5076 60
246 0 1 40792 385
246 25 35 3955 30
246 6 31 3749 28
246 8 42 14243 118
246 14 39 8875 90
246 30 9 2111 22
246 9 21 2947 24
246 2 9 6999 64
246 21 30 10990 96
246 28 47 3755 41
246 5 38 11137 110
246 23 38 6545 60
246 27 109 7255 81
246 7 0 9931 103
246 4 30 9173 85
246 1 22 8343 83
246 13 14 5404 45
246 16 29 2512 20
246 17 1 5037 50
246 18 8 3960 43
246 3 24 5938 57
246 19 48 3788 36
246 20 44 18442 228
246 15 33 3795 43
246 22 42 3423 27
246 24 4 2079 16
246 26 79 62926 775
247 31 62 8644 66
247 29 42 6989 79
247 12 28 1221 14
247 11 39 8296 86
247 10 24 5111 60
247 0 1 40792 385
247 25 28 3976 30
247 6 29 3768 28
247 8 58 14270 118
247 14 24 8904 90
247 30 12 2116 22
247 9 19 2960 24
247 2 8 7005 64
247 21 29 11011 97
247 28 45 3787 41
247 5 47 11161 110
247 23 43 6571 60
247 27 95 7335 81
247 7 0 9931 103
247 4 36 9193 85
247 1 40 8356 83
247 13 13 5413 45
247 16 45 2528 20
247 17 1 5037 50
247 18 4 3967 43
247 3 29 5948 58
247 19 61 3821 37
247 20 47 18470 228
247 15 33 3815 43
247 22 42 3451 27
247 24 9 2081 16
247 26 72 62984 776
248 31 47 8684 66
248 29 46 7017 79
248 12 24 1241 14
248 11 37 8318 86
248 10 21 5131 60
248 0 1 40792 385
248 25 41 3992 30
248 6 28 3785 28
248 8 49 14309 118
248 14 31 8921 90
248 30 12 2121 22
248 9 22 2969 24
248 2 6 7011 64
248 21 33 11030 97
248 28 52 3812 42
248 5 42 11191 110
248 23 41 6597 60
248 27 98 7408 82
248 7 0 9931 103
248 4 25 9219 85
248 1 38 8388 83
248 13 11 5424 45
248 16 40 2557 20
248 17 1 5038 50
248 18 5 3970 44
248 3 32 5965 58
248 19 45 3862 37
248 20 47 18503 228
248 15 27 3838 43
248 22 53 3478 27
248 24 8 2087 16
248 26 54 63037 776
249 31 31 8717 66
249 29 37 7053 80
249 12 25 1259 14
249 11 24 8342 86
249 10 27 5144 60
249 0 1 40792 385
249 25 32 4020 30
249 6 37 3803 28
249 8 57 14337 118
249 14 40 8939 90
249 30 8 2130 22
249 9 14 2983 24
249 2 3 7017 64
249 21 47 11052 97
249 28 45 3848 42
249 5 50 11221 110
249 23 46 6616 61
249 27 83 7482 82
249 7 0 9931 103
249 4 41 9232 85
249 1 37 8413 84
249 13 18 5430 45
249 16 40 2585 20
249 17 1 5039 50
249 18 5 3974 44
249 3 31 5986 58
249 19 57 3892 37
249 20 55 18528 228
249 15 25 3859 43
249 22 44 3515 27
249 24 11 2093 16
249 26 59 63075 776
250 31 23 8745 66
250 29 36 7079 80
250 12 20 1274 15
250 11 25 8355 86
250 10 20 5163 60
250 0 2 40792 385
250 25 50 4040 31
250 6 35 3823 28
250 8 52 14376 119
250 14 32 8965 91
250 30 10 2135 22
250 9 8 2994 25
250 2 1 7020 64
250 21 49 11081 97
250 28 62 3877 42
250 5 44 11258 110
250 23 48 6645 61
250 27 79 7539 82
250 7 0 9931 103
250 4 40 9256 85
250 1 32 8440 84
250 13 10 5443 45
250 16 50 2610 20
250 17 5 5039 50
250 18 5 3978 44
250 3 35 6003 59
250 19 60 3928 37
250 20 45 18560 228
250 15 36 3876 43
250 22 38 3544 27
250 24 12 2102 16
250 26 52 63113 777
251 31 42 8760 66
251 29 37 7103 80
251 12 22 1285 15
251 11 18 8369 86
251 10 28 5177 60
251 0 2 40793 385
251 25 35 4076 31
251 6 40 3839 29
251 8 61 14406 119
251 14 35 8982 91
251 30 16 2141 22
251 9 5 3000 25
251 2 0 7021 64
251 21 45 11109 98
251 28 51 3920 42
251 5 42 11283 110
251 23 60 6669 61
251 27 73 7593 83
251 7 0 9931 103
251 4 44 9275 85
251 1 46 8458 84
251 13 14 5451 45
251 16 53 2643 20
251 17 2 5043 50
251 18 1 3983 44
251 3 31 6024 59
251 19 68 3959 39
251 20 45 18594 228
251 15 32 3902 43
251 22 46 3572 27
251 24 13 2110 16
251 26 35 63155 777
252 31 33 8783 67
252 29 38 7129 80
252 12 20 1301 15
252 11 16 8382 86
252 10 20 5198 60
252 0 2 40793 385
252 25 42 4099 31
252 6 28 3865 29
252 8 38 14448 119
252 14 33 9007 91
252 30 14 2153 22
252 9 6 3004 25
252 2 0 7021 64
252 21 47 11138 98
252 28 47 3959 42
252 5 35 11311 110
252 23 58 6703 61
252 27 81 7642 83
252 7 2 9931 103
252 4 32 9304 85
252 1 46 8483 85
252 13 18 5459 45
252 16 55 2680 20
252 17 8 5045 50
252 18 0 3984 44
252 3 44 6041 59
252 19 68 4000 39
252 20 56 18621 228
252 15 43 3924 43
252 22 50 3600 27
252 24 12 2116 16
252 26 35 63184 777
253 31 41 8801 68
253 29 52 7157 80
253 12 27 1313 15
253 11 14 8394 86
253 10 16 5208 60
253 0 4 40793 385
253 25 28 4131 31
253 6 24 3882 29
253 8 34 14479 119
253 14 38 9028 91
253 30 15 2163 22
253 9 3 3009 25
253 2 0 7021 64
253 21 50 11168 98
253 28 26 3999 42
253 5 39 11332 110
253 23 57 6747 62
253 27 74 7695 84
253 7 3 9932 103
253 4 46 9319 85
253 1 43 8517 86
253 13 16 5470 45
253 16 45 2717 21
253 17 9 5048 50
253 18 1 3984 44
253 3 41 6068 59
253 19 77 4046 40
253 20 54 18657 228
253 15 40 3951 43
253 22 42 3634 27
253 24 11 2123 16
253 26 37 63205 777
254 31 34 8826 68
254 29 47 7192 82
254 12 22 1333 15
254 11 17 8401 86
254 10 15 5218 60
254 0 2 40795 385
254 25 33 4149 31
254 6 21 3897 29
254 8 28 14506 119
254 14 29 9050 91
254 30 15 2173 22
254 9 2 3011 25
254 2 0 7021 64
254 21 45 11198 98
254 28 42 4016 42
254 5 43 11355 110
254 23 76 6778 62
254 27 91 7741 84
254 7 3 9934 103
254 4 49 9348 85
254 1 53 8541 86
254 13 16 5480 45
254 16 48 2747 21
254 17 6 5053 50
254 18 3 3985 44
254 3 47 6095 59
254 19 66 4100 40
254 20 55 18697 228
254 15 30 3982 43
254 22 46 3666 27
254 24 14 2128 17
254 26 32 63228 777
255 31 39 8848 68
255 29 59 7221 82
255 12 19 1351 16
255 11 16 8410 86
255 10 16 5227 60
255 0 7 40795 385
255 25 21 4171 31
255 6 15 3912 29
255 8 30 14523 119
255 14 25 9069 92
255 30 11 2184 22
255 9 0 3013 25
255 2 0 7021 64
255 21 41 11232 98
255 28 43 4042 43
255 5 46 11380 111
255 23 61 6836 62
255 27 47 7811 86
255 7 4 9935 103
255 4 45 9384 85
255 1 55 8572 86
255 13 22 5489 45
255 16 45 2773 21
255 17 10 5056 50
255 18 2 3988 44
255 3 45 6122 59
255 19 68 4143 41
255 20 50 18737 228
255 15 44 4002 43
255 22 49 3698 27
255 24 10 2139 18
255 26 27 63253 777
256 31 44 8870 69
256 29 52 7266 82
256 12 15 1366 16
256 11 9 8423 86
256 10 19 5238 60
256 0 5 40799 385
256 25 30 4181 31
256 6 21 3924 29
256 8 29 14543 119
256 14 13 9088 92
256 30 14 2190 22
256 9 1 3013 25
256 2 0 7021 64
256 21 36 11260 98
256 28 60 4065 44
256 5 41 11411 111
256 23 74 6878 62
256 27 69 7844 86
256 7 5 9938 103
256 4 61 9408 86
256 1 63 8597 86
256 13 15 5503 45
256 16 46 2802 21
256 17 9 5064 50
256 18 9 3990 44
256 3 39 6147 59
256 19 83 4181 41
256 20 43 18777 228
256 15 36 4029 43
256 22 45 3732 27
256 24 11 2147 18
256 26 32 63270 777
257 31 43 8893 69
257 29 83 7294 82
257 12 19 1379 16
257 11 12 8429 86
257 10 10 5250 60
257 0 2 40802 385
257 25 26 4197 32
257 6 10 3936 29
257 8 36 14561 119
257 14 21 9096 92
257 30 9 2200 22
257 9 3 3013 25
257 2 0 7021 64
257 21 36 11284 98
257 28 45 4110 44
257 5 45 11435 111
257 23 79 6923 62
257 27 75 7879 86
257 7 3 9940 103
257 4 46 9448 86
257 1 52 8637 87
257 13 16 5515 45
257 16 47 2832 21
257 17 8 5070 50
257 18 9 3995 44
257 3 26 6177 59
257 19 59 4238 41
257 20 40 18805 229
257 15 43 4055 43
257 22 57 3759 27
257 24 14 2155 18
257 26 34 63284 777
258 31 38 8924 69
258 29 77 7341 83
258 12 19 1393 16
258 11 11 8437 86
258 10 11 5256 60
258 0 2 40803 385
258 25 33 4206 32
258 6 7 3942 29
258 8 34 14584 119
258 14 23 9108 93
258 30 6 2206 22
258 9 7 3015 25
258 2 0 7021 64
258 21 27 11312 98
258 28 75 4133 44
258 5 46 11465 111
258 23 67 6978 62
258 27 57 7926 86
258 7 6 9941 103
258 4 63 9478 86
258 1 51 8668 88
258 13 13 5528 45
258 16 38 2863 22
258 17 9 5076 50
258 18 8 4002 44
258 3 40 6194 59
258 19 60 4286 41
258 20 42 18834 229
258 15 47 4085 43
258 22 43 3802 27
258 24 14 2167 18
258 26 30 63306 778
259 31 34 8953 69
259 29 64 7401 83
259 12 16 1407 16
259 11 13 8445 86
259 10 10 5260 61
259 0 1 40804 385
259 25 40 4223 33
259 6 14 3945 29
259 8 54 14607 119
259 14 27 9121 93
259 30 2 2211 22
259 9 1 3021 25
259 2 0 7021 64
259 21 32 11327 98
259 28 69 4184 45
259 5 39 11498 111
259 23 67 7018 62
259 27 62 7963 86
259 7 1 9947 103
259 4 53 9521 86
259 1 54 8699 88
259 13 20 5534 45
259 16 36 2887 22
259 17 11 5083 50
259 18 12 4007 44
259 3 33 6222 59
259 19 56 4330 41
259 20 36 18863 229
259 15 45 4119 43
259 22 42 3832 27
259 24 12 2177 18
259 26 31 63328 778
260 31 36 8977 69
260 29 83 7449 83
260 12 17 1420 16
260 11 10 8454 86
260 10 5 5268 61
260 0 1 40804 385
260 25 31 4248 33
260 6 15 3953 29
260 8 48 14644 119
260 14 16 9139 93
260 30 0 2213 22
260 9 6 3022 25
260 2 0 7021 64
260 21 20 11351 98
260 28 57 4234 46
260 5 41 11524 111
260 23 65 7065 62
260 27 66 8004 86
260 7 4 9947 103
260 4 52 9555 86
260 1 58 8730 89
260 13 19 5548 45
260 16 30 2914 22
260 17 14 5090 50
260 18 16 4013 45
260 3 40 6238 59
260 19 58 4367 42
260 20 25 18892 229
260 15 49 4150 43
260 22 37 3865 27
260 24 11 2185 18
260 26 20 63355 778
261 31 33 9004 69
261 29 88 7500 83
261 12 14 1433 16
261 11 13 8461 86
261 10 7 5271 61
261 0 1 40804 385
261 25 44 4263 33
261 6 17 3962 29
261 8 69 14676 120
261 14 16 9150 93
261 30 0 2213 22
261 9 5 3027 25
261 2 0 7021 64
261 21 15 11364 98
261 28 60 4273 46
261 5 37 11557 111
261 23 69 7104 63
261 27 58 8049 87
261 7 0 9951 103
261 4 53 9592 86
261 1 62 8765 89
261 13 20 5564 45
261 16 29 2932 23
261 17 12 5099 51
261 18 17 4025 45
261 3 36 6261 59
261 19 59 4405 42
261 20 36 18906 229
261 15 52 4182 44
261 22 44 3887 27
261 24 20 2190 18
261 26 30 63367 778
262 31 35 9024 69
262 29 80 7561 83
262 12 22 1442 16
262 11 16 8468 86
262 10 4 5276 61
262 0 1 40804 385
262 25 27 4293 33
262 6 14 3972 29
262 8 66 14722 122
262 14 16 9157 93
262 30 0 2213 22
262 9 9 3030 25
262 2 0 7021 64
262 21 13 11375 98
262 28 50 4314 47
262 5 39 11583 111
262 23 53 7156 64
262 27 72 8087 87
262 7 0 9951 103
262 4 53 9628 88
262 1 60 8802 91
262 13 17 5576 45
262 16 22 2950 23
262 17 13 5106 51
262 18 27 4033 46
262 3 37 6285 59
262 19 53 4445 42
262 20 33 18930 229
262 15 54 4214 45
262 22 48 3914 27
262 24 11 2204 18
262 26 14 63391 778
263 31 38 9045 69
263 29 71 7627 83
263 12 15 1460 17
263 11 14 8476 86
263 10 3 5279 61
263 0 1 40804 385
263 25 33 4308 33
263 6 5 3985 29
263 8 65 14764 122
263 14 22 9169 93
263 30 1 2213 22
263 9 6 3035 25
263 2 0 7021 64
263 21 25 11378 99
263 28 41 4349 48
263 5 36 11610 111
263 23 56 7192 66
263 27 70 8135 88
263 7 1 9951 103
263 4 45 9663 89
263 1 56 8842 91
263 13 16 5587 45
263 16 20 2964 23
263 17 30 5117 51
263 18 19 4053 46
263 3 34 6309 59
263 19 70 4480 42
263 20 39 18950 229
263 15 42 4254 45
263 22 47 3947 28
263 24 13 2213 18
263 26 21 63401 779
264 31 42 9067 69
264 29 58 7677 83
264 12 21 1467 17
264 11 7 8485 86
264 10 2 5280 61
264 0 1 40804 385
264 25 37 4331 34
264 6 6 3989 29
264 8 63 14809 123
264 14 22 9182 93
264 30 3 2213 22
264 9 4 3040 25
264 2 0 7021 64
264 21 23 11396 99
264 28 43 4377 49
264 5 49 11634 111
264 23 59 7224 66
264 27 76 8181 88
264 7 5 9951 103
264 4 36 9699 89
264 1 82 8876 91
264 13 21 5595 46
264 16 16 2978 23
264 17 20 5135 54
264 18 23 4067 46
264 3 38 6330 59
264 19 78 4524 42
264 20 38 18973 229
264 15 46 4283 46
264 22 53 3975 28
264 24 7 2224 18
264 26 7 63420 779
265 31 52 9091 69
265 29 51 7718 84
265 12 10 1485 17
265 11 8 8491 86
265 10 1 5280 61
265 0 1 40804 385
265 25 36 4358 34
265 6 16 3992 29
265 8 62 14848 124
265 14 12 9197 93
265 30 1 2216 22
265 9 1 3044 25
265 2 0 7021 64
265 21 37 11409 99
265 28 43 4401 49
265 5 50 11662 111
265 23 56 7262 67
265 27 59 8239 88
265 7 2 9956 103
265 4 37 9727 89
265 1 93 8928 91
265 13 14 5609 47
265 16 16 2985 23
265 17 19 5151 54
265 18 18 4083 46
265 3 25 6362 59
265 19 73 4568 44
265 20 47 18998 229
265 15 33 4312 46
265 22 48 4009 28
265 24 13 2228 18
265 26 16 63425 779
266 31 43 9124 69
266 29 58 7754 84
266 12 16 1495 17
266 11 6 8495 87
266 10 1 5280 61
266 0 1 40804 385
266 25 42 4381 34
266 6 24 4002 29
266 8 54 14897 124
266 14 18 9203 93
266 30 2 2217 22
266 9 0 3045 25
266 2 0 7021 64
266 21 31 11430 99
266 28 39 4430 50
266 5 53 11695 111
266 23 55 7300 67
266 27 78 8272 88
266 7 6 9957 103
266 4 43 9752 90
266 1 104 8989 91
266 13 13 5621 47
266 16 9 2995 23
266 17 32 5162 54
266 18 15 4097 46
266 3 23 6380 60
266 19 60 4618 44
266 20 42 19033 229
266 15 29 4333 46
266 22 60 4042 29
266 24 11 2235 18
266 26 2 63440 779
267 31 52 9152 69
267 29 58 7788 86
267 12 16 1506 17
267 11 11 8497 87
267 10 1 5280 61
267 0 2 40804 385
267 25 41 4405 35
267 6 27 4017 29
267 8 60 14937 124
267 14 12 9215 93
267 30 2 2218 23
267 9 0 3045 25
267 2 1 7021 64
267 21 34 11451 99
267 28 38 4455 52
267 5 53 11731 111
267 23 55 7337 68
267 27 54 8319 89
267 7 1 9963 103
267 4 34 9786 91
267 1 99 9045 92
267 13 12 5630 47
267 16 9 3002 23
267 17 18 5188 54
267 18 16 4110 46
267 3 30 6394 60
267 19 84 4651 45
267 20 52 19061 229
267 15 14 4359 46
267 22 50 4079 29
267 24 16 2241 18
267 26 16 63442 779
268 31 42 9185 69
268 29 59 7821 86
268 12 15 1518 17
268 11 9 8504 87
268 10 1 5280 61
268 0 3 40805 385
268 25 36 4434 35
268 6 20 4039 29
268 8 63 14979 124
268 14 16 9221 93
268 30 3 2218 23
268 9 0 3045 25
268 2 0 7022 64
268 21 35 11472 99
268 28 35 4484 52
268 5 53 11768 111
268 23 56 7373 68
268 27 59 8351 91
268 7 0 9964 103
268 4 43 9809 91
268 1 108 9102 92
268 13 9 5640 47
268 16 6 3007 23
268 17 35 5197 54
268 18 29 4114 46
268 3 30 6414 61
268 19 69 4706 45
268 20 40 19092 229
268 15 16 4369 47
268 22 56 4115 29
268 24 12 2252 18
268 26 15 63451 779
269 31 32 9215 69
269 29 49 7858 86
269 12 25 1527 17
269 11 11 8507 87
269 10 1 5280 61
269 0 5 40805 385
269 25 44 4452 35
269 6 23 4050 29
269 8 65 15028 124
269 14 10 9233 93
269 30 3 2219 23
269 9 1 3045 25
269 2 0 7022 64
269 21 39 11491 100
269 28 29 4511 52
269 5 48 11813 112
269 23 54 7413 68
269 27 41 8395 91
269 7 3 9964 103
269 4 37 9836 92
269 1 99 9168 92
269 13 11 5647 47
269 16 5 3011 23
269 17 23 5222 54
269 18 9 4138 46
269 3 36 6431 61
269 19 79 4755 45
269 20 49 19115 229
269 15 8 4381 47
269 22 56 4150 29
269 24 12 2262 18
269 26 16 63463 779
270 31 36 9237 69
270 29 48 7894 86
270 12 25 1540 17
270 11 7 8514 88
270 10 0 5281 61
270 0 4 40809 385
270 25 33 4484 36
270 6 16 4063 29
270 8 77 15067 124
270 14 20 9240 94
270 30 5 2221 23
270 9 1 3046 25
270 2 0 7022 64
270 21 25 11521 100
270 28 32 4531 52
270 5 54 11849 112
270 23 77 7445 68
270 27 38 8428 91
270 7 5 9966 103
270 4 31 9862 92
270 1 95 9227 93
270 13 11 5654 47
270 16 14 3014 23
270 17 31 5236 54
270 18 18 4145 46
270 3 32 6455 61
270 19 87 4810 45
270 20 29 19153 229
270 15 11 4387 47
270 22 38 4189 29
270 24 12 2270 18
270 26 17 63473 779
271 31 28 9264 69
271 29 43 7931 86
271 12 28 1553 17
271 11 12 8515 88
271 10 0 5281 61
271 0 7 40810 385
271 25 41 4502 36
271 6 18 4074 29
271 8 64 15117 124
271 14 9 9256 94
271 30 8 2223 23
271 9 7 3046 25
271 2 0 7022 64
271 21 44 11532 100
271 28 19 4558 52
271 5 55 11884 113
271 23 76 7497 69
271 27 33 8457 91
271 7 4 9970 103
271 4 22 9885 92
271 1 78 9293 93
271 13 11 5662 47
271 16 7 3026 23
271 17 27 5255 54
271 18 9 4160 46
271 3 32 6479 61
271 19 105 4870 46
271 20 35 19169 229
271 15 14 4393 47
271 22 47 4212 29
271 24 10 2282 18
271 26 23 63483 779
272 31 30 9284 69
272 29 46 7961 86
272 12 24 1571 18
272 11 19 8523 88
272 10 0 5281 61
272 0 2 40816 385
272 25 30 4529 36
272 6 16 4087 29
272 8 76 15161 124
272 14 16 9260 94
272 30 8 2228 23
272 9 6 3049 25
272 2 0 7022 64
272 21 25 11558 101
272 28 20 4576 52
272 5 52 11920 113
272 23 102 7540 69
272 27 49 8479 91
272 7 8 9971 103
272 4 21 9903 92
272 1 82 9347 93
272 13 12 5669 47
272 16 15 3029 23
272 17 40 5272 54
272 18 6 4168 46
272 3 29 6503 61
272 19 104 4935 49
272 20 20 19199 229
272 15 14 4401 47
272 22 36 4242 29
272 24 10 2288 18
272 26 18 63498 779
273 31 42 9300 69
273 29 32 7990 87
273 12 34 1584 18
273 11 25 8534 88
273 10 1 5281 61
273 0 7 40816 385
273 25 25 4548 36
273 6 22 4097 29
273 8 73 15210 124
273 14 13 9270 94
273 30 8 2233 23
273 9 8 3051 25
273 2 0 7022 64
273 21 36 11573 101
273 28 21 4591 52
273 5 53 11955 113
273 23 89 7611 70
273 27 50 8513 91
273 7 4 9976 103
273 4 14 9917 93
273 1 83 9402 94
273 13 16 5676 47
273 16 5 3040 23
273 17 28 5299 54
273 18 8 4173 46
273 3 35 6524 62
273 19 102 5004 49
273 20 25 19216 229
273 15 12 4409 48
273 22 43 4266 30
273 24 11 2292 18
273 26 12 63515 780
274 31 30 9332 69
274 29 45 8015 87
274 12 23 1606 18
274 11 18 8552 88
274 10 1 5281 61
274 0 4 40820 385
274 25 18 4567 36
