virus_id virus source source_exposure_date rt
0 "covid 19" 6009 8 0
0 "covid 19" 6008 8 0
0 "covid 19" 6007 8 0
0 "covid 19" 6006 8 0
0 "covid 19" 6005 8 0
0 "covid 19" 2756 22 1
0 "covid 19" 6004 8 0
0 "covid 19" 6002 8 0
0 "covid 19" 8097 31 0
0 "covid 19" 6001 8 0
0 "covid 19" 8489 38 1
0 "covid 19" 5589 8 1
0 "covid 19" 685 9 1
0 "covid 19" 5586 8 1
0 "covid 19" 5585 8 1
0 "covid 19" 5295 20 0
0 "covid 19" 9936 9 0
0 "covid 19" 5584 8 1
0 "covid 19" 1193 11 0
0 "covid 19" 5582 8 1
0 "covid 19" 5177 8 0
0 "covid 19" 5175 8 0
0 "covid 19" 5173 8 0
0 "covid 19" 5172 8 0
0 "covid 19" 5171 8 0
0 "covid 19" 5026 8 0
0 "covid 19" 8712 16 1
0 "covid 19" 5024 8 0
0 "covid 19" 6686 12 1
0 "covid 19" 4836 8 1
0 "covid 19" 6185 9 1
0 "covid 19" 4833 8 1
0 "covid 19" 9997 15 0
0 "covid 19" 4832 8 1
0 "covid 19" 4830 8 1
0 "covid 19" 2779 20 1
0 "covid 19" 4703 8 0
0 "covid 19" 4702 8 0
0 "covid 19" 4701 8 0
0 "covid 19" 6148 12 1
0 "covid 19" 4700 8 0
0 "covid 19" 6147 12 1
0 "covid 19" 672 10 1
0 "covid 19" 4699 8 0
0 "covid 19" 4697 8 0
0 "covid 19" 4695 8 0
0 "covid 19" 4552 8 1
0 "covid 19" 4550 8 1
0 "covid 19" 4549 8 1
0 "covid 19" 8026 23 10
0 "covid 19" 4548 8 1
0 "covid 19" 4547 8 1
0 "covid 19" 5432 23 1
0 "covid 19" 4546 8 1
0 "covid 19" 4544 8 1
0 "covid 19" 1180 10 0
0 "covid 19" 4475 8 10
0 "covid 19" 4473 8 0
0 "covid 19" 2636 20 0
0 "covid 19" 4470 8 0
0 "covid 19" 4469 8 0
0 "covid 19" 6703 10 1
0 "covid 19" 4468 8 0
0 "covid 19" 8372 50 1
0 "covid 19" 171 11 1
0 "covid 19" 4466 8 0
0 "covid 19" 3934 8 1
0 "covid 19" 3933 8 1
0 "covid 19" 3932 8 1
0 "covid 19" 3931 8 1
0 "covid 19" 3930 8 1
0 "covid 19" 3929 8 1
0 "covid 19" 3927 8 1
0 "covid 19" 3808 8 10
0 "covid 19" 3807 8 0
0 "covid 19" 3806 8 0
0 "covid 19" 3804 8 0
0 "covid 19" 3802 8 0
0 "covid 19" 3801 8 0
0 "covid 19" 3800 8 0
0 "covid 19" 3799 8 0
0 "covid 19" 3657 8 0
0 "covid 19" 5400 27 1
0 "covid 19" 2686 25 0
0 "covid 19" 3655 8 0
0 "covid 19" 3654 8 0
0 "covid 19" 3653 8 0
0 "covid 19" 8699 17 1
0 "covid 19" 3652 8 0
0 "covid 19" 9546 31 1
0 "covid 19" 8700 17 1
0 "covid 19" 3651 8 0
0 "covid 19" 3650 8 0
0 "covid 19" 3649 8 0
0 "covid 19" 3647 8 0
0 "covid 19" 5389 28 1
0 "covid 19" 3646 8 0
0 "covid 19" 2039 28 1
0 "covid 19" 3645 8 0
0 "covid 19" 3644 8 0
0 "covid 19" 3642 8 0
0 "covid 19" 3641 8 0
0 "covid 19" 3640 8 0
0 "covid 19" 5207 11 0
0 "covid 19" 3498 8 1
0 "covid 19" 5208 11 10
0 "covid 19" 8775 10 1
0 "covid 19" 3497 8 1
0 "covid 19" 3496 8 1
0 "covid 19" 1316 9 1
0 "covid 19" 3495 8 1
0 "covid 19" 1221 14 0
0 "covid 19" 3493 8 1
0 "covid 19" 8503 37 1
0 "covid 19" 3492 8 1
0 "covid 19" 3490 8 1
0 "covid 19" 80 20 1
0 "covid 19" 3489 8 1
0 "covid 19" 9498 36 1
0 "covid 19" 2536 10 0
0 "covid 19" 3317 8 10
0 "covid 19" 3315 8 0
0 "covid 19" 395 12 0
0 "covid 19" 3314 8 0
0 "covid 19" 6627 10 0
0 "covid 19" 3313 8 0
0 "covid 19" 2684 24 10
0 "covid 19" 575 20 1
0 "covid 19" 3312 8 0
0 "covid 19" 3311 8 0
0 "covid 19" 8353 52 1
0 "covid 19" 1840 11 0
0 "covid 19" 3310 8 0
0 "covid 19" 9590 27 1
0 "covid 19" 3308 8 0
0 "covid 19" 3166 8 1
0 "covid 19" 3161 8 1
0 "covid 19" 1300 10 1
0 "covid 19" 3160 8 1
0 "covid 19" 3158 8 1
0 "covid 19" 3157 8 1
0 "covid 19" 9025 11 1
0 "covid 19" 3093 8 10
0 "covid 19" 9586 27 1
0 "covid 19" 3092 8 0
0 "covid 19" 3089 8 0
0 "covid 19" 3088 8 0
0 "covid 19" 3087 8 0
0 "covid 19" 9018 11 1
0 "covid 19" 3086 8 0
0 "covid 19" 9017 11 1
0 "covid 19" 1835 11 0
0 "covid 19" 3085 8 0
0 "covid 19" 6190 8 1
0 "covid 19" 2900 8 1
0 "covid 19" 2898 8 1
0 "covid 19" 2895 8 1
0 "covid 19" 2892 8 1
0 "covid 19" 6877 3 1
0 "covid 19" 6828 3 0
0 "covid 19" 4925 1 0
0 "covid 19" 1553 2 0
0 "covid 19" 9251 13 0
0 "covid 19" 5552 11 1
0 "covid 19" 3555 2 1
0 "covid 19" 8244 45 0
0 "covid 19" 955 12 0
0 "covid 19" 7386 0 20
0 "covid 19" 5803 2 0
0 "covid 19" 9676 18 1
0 "covid 19" 6779 3 1
0 "covid 19" 7937 15 0
0 "covid 19" 3788 6 10
0 "covid 19" 103 18 1
0 "covid 19" 7820 3 0
0 "covid 19" 5451 21 1
0 "covid 19" 6555 3 0
0 "covid 19" 8005 21 0
0 "covid 19" 3518 6 1
0 "covid 19" 7011 8 0
0 "covid 19" 3741 2 0
0 "covid 19" 4905 1 1
0 "covid 19" 599 17 1
0 "covid 19" 6552 3 0
0 "covid 19" 4736 12 0
0 "covid 19" 6502 3 1
0 "covid 19" 7145 2 0
0 "covid 19" 6500 3 1
0 "covid 19" 6338 3 10
0 "covid 19" 1704 3 1
0 "covid 19" 8842 3 1
0 "covid 19" 329 6 0
0 "covid 19" 6243 3 1
0 "covid 19" 7254 7 0
0 "covid 19" 8370 50 1
0 "covid 19" 9339 22 0
0 "covid 19" 9144 2 0
0 "covid 19" 9333 21 0
0 "covid 19" 1807 8 0
0 "covid 19" 6558 3 0
0 "covid 19" 4260 1 1
0 "covid 19" 7073 4 1
0 "covid 19" 8126 33 10
0 "covid 19" 6093 17 0
0 "covid 19" 2400 5 1
0 "covid 19" 6900 1 1
0 "covid 19" 5958 3 0
0 "covid 19" 8702 17 1
0 "covid 19" 4012 1 0
0 "covid 19" 5953 3 0
0 "covid 19" 7868 8 0
0 "covid 19" 5838 5 0
0 "covid 19" 841 1 0
0 "covid 19" 1491 5 1
0 "covid 19" 121 16 1
0 "covid 19" 2426 2 1
0 "covid 19" 1078 1 1
0 "covid 19" 1492 5 1
0 "covid 19" 4387 1 1
0 "covid 19" 8339 53 1
0 "covid 19" 3316 8 0
0 "covid 19" 7857 7 0
0 "covid 19" 5813 3 0
0 "covid 19" 786 2 0
0 "covid 19" 5396 27 1
0 "covid 19" 7149 2 9
0 "covid 19" 8554 32 1
0 "covid 19" 5763 3 1
0 "covid 19" 2596 16 0
0 "covid 19" 5762 3 1
0 "covid 19" 5691 3 10
0 "covid 19" 5690 3 0
0 "covid 19" 5689 3 0
0 "covid 19" 9051 8 1
0 "covid 19" 5688 3 0
0 "covid 19" 2067 25 1
0 "covid 19" 5685 3 0
0 "covid 19" 2883 9 1
0 "covid 19" 4945 1 0
0 "covid 19" 2505 7 0
0 "covid 19" 7965 17 0
0 "covid 19" 8902 4 0
0 "covid 19" 7533 6 0
0 "covid 19" 5257 16 0
0 "covid 19" 5635 3 1
0 "covid 19" 6144 13 1
0 "covid 19" 4992 4 10
0 "covid 19" 5634 3 1
0 "covid 19" 5632 3 1
0 "covid 19" 5631 3 1
0 "covid 19" 1088 1 0
0 "covid 19" 9481 36 0
0 "covid 19" 5128 3 10
0 "covid 19" 5913 2 1
0 "covid 19" 1462 7 0
0 "covid 19" 2693 25 0
0 "covid 19" 5126 3 0
0 "covid 19" 8634 24 1
0 "covid 19" 5125 3 0
0 "covid 19" 340 7 0
0 "covid 19" 7524 5 0
0 "covid 19" 7681 5 0
0 "covid 19" 1833 10 10
0 "covid 19" 3634 7 0
0 "covid 19" 8582 29 1
0 "covid 19" 2023 29 0
0 "covid 19" 3341 11 0
0 "covid 19" 5122 3 0
0 "covid 19" 8207 42 0
0 "covid 19" 2404 4 1
0 "covid 19" 5121 3 0
0 "covid 19" 3967 4 1
0 "covid 19" 436 16 0
0 "covid 19" 5074 3 1
0 "covid 19" 5072 3 1
0 "covid 19" 4976 3 0
0 "covid 19" 8415 46 1
0 "covid 19" 1811 8 0
0 "covid 19" 6080 15 10
0 "covid 19" 740 3 1
0 "covid 19" 1804 8 0
0 "covid 19" 5022 7 0
0 "covid 19" 4886 3 1
0 "covid 19" 1683 5 1
0 "covid 19" 3036 3 0
0 "covid 19" 6503 3 1
0 "covid 19" 4652 3 0
0 "covid 19" 4646 3 0
0 "covid 19" 2976 1 0
0 "covid 19" 7328 6 1
0 "covid 19" 4645 3 0
0 "covid 19" 6479 6 1
0 "covid 19" 9680 18 1
0 "covid 19" 6775 3 1
0 "covid 19" 7194 1 0
0 "covid 19" 1340 6 1
0 "covid 19" 8075 28 0
0 "covid 19" 4600 3 1
0 "covid 19" 2670 23 0
0 "covid 19" 3703 3 1
0 "covid 19" 1343 6 1
0 "covid 19" 8271 48 0
0 "covid 19" 4599 3 1
0 "covid 19" 1344 6 1
0 "covid 19" 1592 6 0
0 "covid 19" 1626 10 0
0 "covid 19" 6778 3 1
0 "covid 19" 4421 3 0
0 "covid 19" 1134 5 10
0 "covid 19" 1135 6 0
0 "covid 19" 4370 3 0
0 "covid 19" 5262 17 0
0 "covid 19" 4325 3 1
0 "covid 19" 4321 3 0
0 "covid 19" 6204 7 1
0 "covid 19" 9329 21 0
0 "covid 19" 5028 7 0
0 "covid 19" 4308 3 0
0 "covid 19" 8827 4 1
0 "covid 19" 4307 3 0
0 "covid 19" 3505 7 1
0 "covid 19" 3398 17 0
0 "covid 19" 4306 3 0
0 "covid 19" 4245 3 1
0 "covid 19" 4244 3 1
0 "covid 19" 5641 2 1
0 "covid 19" 6789 2 1
0 "covid 19" 8931 7 0
0 "covid 19" 4092 2 1
0 "covid 19" 4210 5 0
0 "covid 19" 5368 27 10
0 "covid 19" 4189 3 0
0 "covid 19" 2744 23 1
0 "covid 19" 8802 7 1
0 "covid 19" 9781 8 1
0 "covid 19" 5768 3 1
0 "covid 19" 4183 3 0
0 "covid 19" 953 12 0
0 "covid 19" 726 5 1
0 "covid 19" 4137 3 0
0 "covid 19" 4135 3 0
0 "covid 19" 4 16 0
0 "covid 19" 1841 11 0
0 "covid 19" 5619 5 1
0 "covid 19" 4130 3 0
0 "covid 19" 5283 19 0
0 "covid 19" 3728 0 20
0 "covid 19" 3731 1 0
0 "covid 19" 3410 16 1
0 "covid 19" 4590 4 1
0 "covid 19" 4128 3 0
0 "covid 19" 2802 17 1
0 "covid 19" 6278 2 0
0 "covid 19" 6752 6 1
0 "covid 19" 8013 22 0
0 "covid 19" 4084 3 1
0 "covid 19" 6166 10 1
0 "covid 19" 4076 3 1
0 "covid 19" 2252 7 1
0 "covid 19" 2525 9 0
0 "covid 19" 4035 3 0
0 "covid 19" 1463 7 0
0 "covid 19" 9682 17 1
0 "covid 19" 4032 3 0
0 "covid 19" 4425 3 10
0 "covid 19" 5095 1 1
0 "covid 19" 4031 3 0
0 "covid 19" 2879 10 1
0 "covid 19" 2352 2 0
0 "covid 19" 4603 3 1
0 "covid 19" 9072 6 1
0 "covid 19" 6424 11 0
0 "covid 19" 2351 2 0
0 "covid 19" 9980 13 0
0 "covid 19" 3983 3 1
0 "covid 19" 5771 3 1
0 "covid 19" 1077 1 1
0 "covid 19" 1176 10 0
0 "covid 19" 3193 5 1
0 "covid 19" 1614 8 0
0 "covid 19" 3979 3 1
0 "covid 19" 9377 26 0
0 "covid 19" 2472 3 0
0 "covid 19" 2002 27 0
0 "covid 19" 3752 3 0
0 "covid 19" 8844 3 1
0 "covid 19" 3946 6 1
0 "covid 19" 3705 3 1
0 "covid 19" 9982 13 10
0 "covid 19" 3701 3 1
0 "covid 19" 312 4 0
0 "covid 19" 9076 5 1
0 "covid 19" 3594 3 0
0 "covid 19" 3593 3 0
0 "covid 19" 7812 2 0
0 "covid 19" 3547 3 1
0 "covid 19" 426 15 0
0 "covid 19" 7291 10 0
0 "covid 19" 3546 3 1
0 "covid 19" 4496 11 0
0 "covid 19" 5567 10 1
0 "covid 19" 299 3 0
0 "covid 19" 4936 1 0
0 "covid 19" 3543 3 1
0 "covid 19" 8351 52 1
0 "covid 19" 933 10 0
0 "covid 19" 6772 4 1
0 "covid 19" 5472 19 1
0 "covid 19" 96 19 1
0 "covid 19" 3540 3 1
0 "covid 19" 9843 1 1
0 "covid 19" 2755 22 1
0 "covid 19" 5961 4 0
0 "covid 19" 3264 3 0
0 "covid 19" 1272 13 1
0 "covid 19" 7250 7 0
0 "covid 19" 4615 1 1
0 "covid 19" 3912 10 1
0 "covid 19" 3258 3 0
0 "covid 19" 4246 3 1
0 "covid 19" 3215 3 1
0 "covid 19" 5627 4 1
0 "covid 19" 4029 3 0
0 "covid 19" 4653 3 0
0 "covid 19" 4574 5 1
0 "covid 19" 1970 24 0
0 "covid 19" 9709 15 1
0 "covid 19" 3039 3 0
0 "covid 19" 6250 2 1
0 "covid 19" 5629 4 1
0 "covid 19" 9705 15 1
0 "covid 19" 3035 3 0
0 "covid 19" 2950 3 1
0 "covid 19" 2947 3 1
0 "covid 19" 2474 3 10
0 "covid 19" 2473 3 0
0 "covid 19" 1521 2 1
0 "covid 19" 6387 8 0
0 "covid 19" 2471 3 0
0 "covid 19" 3561 1 1
0 "covid 19" 3241 1 0
0 "covid 19" 2466 3 0
0 "covid 19" 2465 3 0
0 "covid 19" 2423 3 1
0 "covid 19" 8518 35 1
0 "covid 19" 4495 10 10
0 "covid 19" 7609 3 1
0 "covid 19" 3261 3 0
0 "covid 19" 6421 11 0
0 "covid 19" 5824 4 0
0 "covid 19" 1484 6 1
0 "covid 19" 5825 4 0
0 "covid 19" 1483 6 1
0 "covid 19" 6419 12 0
0 "covid 19" 5012 6 10
0 "covid 19" 2414 3 1
0 "covid 19" 7638 1 0
0 "covid 19" 4372 3 0
0 "covid 19" 156 13 1
0 "covid 19" 3464 11 1
0 "covid 19" 4141 3 0
0 "covid 19" 2893 8 1
0 "covid 19" 6954 2 0
0 "covid 19" 2363 3 0
0 "covid 19" 7630 1 1
0 "covid 19" 2293 3 1
0 "covid 19" 3673 6 1
0 "covid 19" 4819 9 1
0 "covid 19" 2290 3 1
0 "covid 19" 1761 3 0
0 "covid 19" 1494 5 1
0 "covid 19" 3963 5 1
0 "covid 19" 1756 3 0
0 "covid 19" 7967 18 0
0 "covid 19" 3976 3 1
0 "covid 19" 6801 1 1
0 "covid 19" 1706 3 1
0 "covid 19" 1563 3 0
0 "covid 19" 125 16 1
0 "covid 19" 5745 5 1
0 "covid 19" 110 17 1
0 "covid 19" 1512 3 1
0 "covid 19" 1511 3 1
0 "covid 19" 920 9 0
0 "covid 19" 1509 3 1
0 "covid 19" 2881 9 1
0 "covid 19" 6559 3 0
0 "covid 19" 1199 12 0
0 "covid 19" 7803 1 0
0 "covid 19" 1508 3 1
0 "covid 19" 5008 6 0
0 "covid 19" 1507 3 1
0 "covid 19" 5119 3 0
0 "covid 19" 1422 3 0
0 "covid 19" 4775 14 1
0 "covid 19" 9743 11 1
0 "covid 19" 1420 3 0
0 "covid 19" 1172 9 0
0 "covid 19" 8891 3 0
0 "covid 19" 1981 25 0
0 "covid 19" 5644 2 1
0 "covid 19" 1377 3 1
0 "covid 19" 8654 22 1
0 "covid 19" 3542 3 1
0 "covid 19" 1374 3 1
0 "covid 19" 4394 1 1
0 "covid 19" 1373 3 1
0 "covid 19" 1053 4 1
0 "covid 19" 226 6 1
0 "covid 19" 4583 5 1
0 "covid 19" 5597 7 1
0 "covid 19" 1369 3 1
0 "covid 19" 3473 10 1
0 "covid 19" 1113 3 0
0 "covid 19" 2296 3 1
0 "covid 19" 3251 2 0
0 "covid 19" 1111 3 0
0 "covid 19" 3180 6 1
0 "covid 19" 8318 53 0
0 "covid 19" 1063 3 1
0 "covid 19" 6113 16 1
0 "covid 19" 906 8 0
0 "covid 19" 2711 26 0
0 "covid 19" 3633 7 0
0 "covid 19" 1358 4 1
0 "covid 19" 1421 3 0
0 "covid 19" 1058 3 1
0 "covid 19" 1057 3 1
0 "covid 19" 1054 3 1
0 "covid 19" 8666 21 1
0 "covid 19" 1179 10 0
0 "covid 19" 2452 1 0
0 "covid 19" 8430 44 1
0 "covid 19" 865 3 10
0 "covid 19" 1171 9 0
0 "covid 19" 4973 3 0
0 "covid 19" 864 3 0
0 "covid 19" 1817 9 0
0 "covid 19" 6233 4 1
0 "covid 19" 995 9 1
0 "covid 19" 2262 6 1
0 "covid 19" 3360 13 0
0 "covid 19" 863 3 0
0 "covid 19" 2970 1 1
0 "covid 19" 8147 36 0
0 "covid 19" 862 3 0
0 "covid 19" 3605 4 0
0 "covid 19" 861 3 0
0 "covid 19" 3606 4 0
0 "covid 19" 2398 5 0
0 "covid 19" 4474 8 0
0 "covid 19" 858 3 0
0 "covid 19" 1911 18 0
0 "covid 19" 5186 9 0
0 "covid 19" 857 3 0
0 "covid 19" 2127 19 1
0 "covid 19" 6747 6 1
0 "covid 19" 814 3 1
0 "covid 19" 8117 33 0
0 "covid 19" 6280 2 0
0 "covid 19" 8552 32 1
0 "covid 19" 5364 27 0
0 "covid 19" 6381 8 0
0 "covid 19" 9804 5 1
0 "covid 19" 812 3 1
0 "covid 19" 6282 2 0
0 "covid 19" 9806 5 1
0 "covid 19" 4311 3 0
0 "covid 19" 2953 2 1
0 "covid 19" 810 3 1
0 "covid 19" 1007 8 1
0 "covid 19" 3928 8 1
0 "covid 19" 806 3 0
0 "covid 19" 8160 37 0
0 "covid 19" 4309 3 0
0 "covid 19" 5820 3 0
0 "covid 19" 798 3 0
0 "covid 19" 6561 4 0
0 "covid 19" 6353 5 0
0 "covid 19" 791 3 0
0 "covid 19" 9543 31 1
0 "covid 19" 7200 2 0
0 "covid 19" 3972 4 1
0 "covid 19" 789 3 0
0 "covid 19" 6323 2 0
0 "covid 19" 6792 2 1
0 "covid 19" 310 4 0
0 "covid 19" 545 23 1
0 "covid 19" 747 3 1
0 "covid 19" 746 3 1
0 "covid 19" 7632 1 1
0 "covid 19" 745 3 1
0 "covid 19" 742 3 1
0 "covid 19" 277 1 1
0 "covid 19" 1806 8 0
0 "covid 19" 6079 15 0
0 "covid 19" 741 3 1
0 "covid 19" 739 3 1
0 "covid 19" 8474 40 1
0 "covid 19" 302 3 0
0 "covid 19" 6511 2 1
0 "covid 19" 7170 2 1
0 "covid 19" 2384 5 0
0 "covid 19" 3699 3 1
0 "covid 19" 8077 29 0
0 "covid 19" 5003 6 0
0 "covid 19" 248 3 1
0 "covid 19" 9870 2 0
0 "covid 19" 3720 1 1
0 "covid 19" 828 1 1
0 "covid 19" 5911 2 1
0 "covid 19" 4530 10 1
0 "covid 19" 7322 7 1
0 "covid 19" 2129 19 1
0 "covid 19" 2353 2 0
0 "covid 19" 9841 2 1
0 "covid 19" 9840 2 1
0 "covid 19" 5764 3 1
0 "covid 19" 3980 3 1
0 "covid 19" 7778 2 1
0 "covid 19" 2267 5 1
0 "covid 19" 3491 8 1
0 "covid 19" 6873 4 1
0 "covid 19" 5731 7 0
0 "covid 19" 5332 24 0
0 "covid 19" 9836 2 1
0 "covid 19" 6234 4 1
0 "covid 19" 9834 2 1
0 "covid 19" 5839 5 0
0 "covid 19" 1469 7 0
0 "covid 19" 1561 3 0
0 "covid 19" 9140 2 0
0 "covid 19" 8334 54 0
0 "covid 19" 9137 2 0
0 "covid 19" 577 20 1
0 "covid 19" 5236 14 0
0 "covid 19" 9115 2 1
0 "covid 19" 5437 23 1
0 "covid 19" 6347 4 0
0 "covid 19" 2754 22 1
0 "covid 19" 876 5 0
0 "covid 19" 3862 14 0
0 "covid 19" 9114 2 1
0 "covid 19" 4243 3 1
0 "covid 19" 6813 1 10
0 "covid 19" 1441 5 0
0 "covid 19" 9113 2 1
0 "covid 19" 9453 33 0
0 "covid 19" 6812 1 0
0 "covid 19" 6414 11 0
0 "covid 19" 9108 2 1
0 "covid 19" 1762 3 0
0 "covid 19" 6491 4 1
0 "covid 19" 9106 2 1
0 "covid 19" 6805 1 0
0 "covid 19" 9272 15 0
0 "covid 19" 8886 2 0
0 "covid 19" 1502 4 1
0 "covid 19" 5103 1 0
0 "covid 19" 1012 8 1
0 "covid 19" 2094 23 1
0 "covid 19" 7597 4 1
0 "covid 19" 439 17 0
0 "covid 19" 3789 7 0
0 "covid 19" 826 1 1
0 "covid 19" 8880 2 0
0 "covid 19" 8856 2 1
0 "covid 19" 2856 12 1
0 "covid 19" 8854 2 1
0 "covid 19" 8365 51 1
0 "covid 19" 8853 2 1
0 "covid 19" 2858 12 1
0 "covid 19" 8852 2 1
0 "covid 19" 9231 11 0
0 "covid 19" 8851 2 1
0 "covid 19" 8847 2 1
0 "covid 19" 2291 3 1
0 "covid 19" 5808 2 0
0 "covid 19" 7810 2 0
0 "covid 19" 3698 3 1
0 "covid 19" 7809 2 0
0 "covid 19" 1849 12 0
0 "covid 19" 7904 11 0
0 "covid 19" 9911 6 0
0 "covid 19" 4807 11 1
0 "covid 19" 2294 3 1
0 "covid 19" 7807 2 0
0 "covid 19" 7181 1 1
0 "covid 19" 4462 7 0
0 "covid 19" 9393 27 0
0 "covid 19" 1446 5 0
0 "covid 19" 7782 2 1
0 "covid 19" 3753 3 0
0 "covid 19" 7781 2 1
0 "covid 19" 471 20 0
0 "covid 19" 7780 2 1
0 "covid 19" 7779 2 1
0 "covid 19" 2093 23 1
0 "covid 19" 7764 2 0
0 "covid 19" 6211 6 1
0 "covid 19" 7763 2 0
0 "covid 19" 9054 8 1
0 "covid 19" 7732 2 1
0 "covid 19" 7991 20 0
0 "covid 19" 7730 2 1
0 "covid 19" 7979 19 0
0 "covid 19" 5949 2 0
0 "covid 19" 7852 6 0
0 "covid 19" 7729 2 1
0 "covid 19" 301 3 0
0 "covid 19" 7728 2 1
0 "covid 19" 1210 13 0
0 "covid 19" 5092 1 1
0 "covid 19" 5701 4 10
0 "covid 19" 7727 2 1
0 "covid 19" 859 3 0
0 "covid 19" 3355 12 0
0 "covid 19" 6287 3 0
0 "covid 19" 7653 2 0
0 "covid 19" 7936 14 10
0 "covid 19" 4939 1 0
0 "covid 19" 4185 3 0
0 "covid 19" 5770 3 1
0 "covid 19" 6967 3 0
0 "covid 19" 8239 45 0
0 "covid 19" 9492 36 0
0 "covid 19" 257 3 1
0 "covid 19" 7623 2 1
0 "covid 19" 8661 21 1
0 "covid 19" 7621 2 1
0 "covid 19" 9729 13 1
0 "covid 19" 7497 2 0
0 "covid 19" 5633 3 1
0 "covid 19" 9261 14 0
0 "covid 19" 984 10 1
0 "covid 19" 2259 6 1
0 "covid 19" 9637 22 1
0 "covid 19" 7493 2 0
0 "covid 19" 1548 2 0
0 "covid 19" 5293 20 0
0 "covid 19" 4206 5 0
0 "covid 19" 5444 22 1
0 "covid 19" 180 10 1
0 "covid 19" 7491 2 0
0 "covid 19" 9420 30 0
0 "covid 19" 3527 5 1
0 "covid 19" 7704 5 1
0 "covid 19" 8790 8 1
0 "covid 19" 7337 5 1
0 "covid 19" 6811 1 0
0 "covid 19" 4033 3 0
0 "covid 19" 7114 1 0
0 "covid 19" 8404 47 1
0 "covid 19" 6704 10 1
0 "covid 19" 4467 8 0
0 "covid 19" 3607 4 0
0 "covid 19" 4127 3 0
0 "covid 19" 8473 40 1
0 "covid 19" 9037 9 1
0 "covid 19" 3733 1 0
0 "covid 19" 4588 4 1
0 "covid 19" 5392 27 1
0 "covid 19" 7406 2 10
0 "covid 19" 7404 2 0
0 "covid 19" 7403 2 0
0 "covid 19" 2568 13 0
0 "covid 19" 6260 1 1
0 "covid 19" 7402 2 0
0 "covid 19" 3857 13 0
0 "covid 19" 7400 2 0
0 "covid 19" 5288 19 10
0 "covid 19" 7464 2 1
0 "covid 19" 7759 2 0
0 "covid 19" 8817 5 1
0 "covid 19" 7152 3 0
0 "covid 19" 3392 16 0
0 "covid 19" 2507 7 0
0 "covid 19" 7368 2 1
0 "covid 19" 2052 27 1
0 "covid 19" 7366 2 1
0 "covid 19" 7917 13 0
0 "covid 19" 6325 2 0
0 "covid 19" 7498 2 10
0 "covid 19" 8501 37 1
0 "covid 19" 5943 2 0
0 "covid 19" 7208 2 0
0 "covid 19" 1565 3 10
0 "covid 19" 5067 4 1
0 "covid 19" 7204 2 0
0 "covid 19" 2172 15 1
0 "covid 19" 246 4 1
0 "covid 19" 5815 3 0
0 "covid 19" 5455 21 1
0 "covid 19" 1416 2 0
0 "covid 19" 3114 11 0
0 "covid 19" 2942 3 1
0 "covid 19" 7146 2 0
0 "covid 19" 4369 3 0
0 "covid 19" 7143 2 0
0 "covid 19" 4083 3 1
0 "covid 19" 7141 2 0
0 "covid 19" 4289 1 0
0 "covid 19" 7140 2 0
0 "covid 19" 7731 2 1
0 "covid 19" 1617 9 0
0 "covid 19" 255 3 1
0 "covid 19" 1431 4 0
0 "covid 19" 4863 5 1
0 "covid 19" 3227 1 1
0 "covid 19" 6957 2 0
0 "covid 19" 785 2 0
0 "covid 19" 6927 2 0
0 "covid 19" 8412 46 1
0 "covid 19" 1978 25 0
0 "covid 19" 562 21 1
0 "covid 19" 4263 1 1
0 "covid 19" 7585 6 1
0 "covid 19" 8465 41 1
0 "covid 19" 6923 2 0
0 "covid 19" 1106 3 0
0 "covid 19" 2211 11 1
0 "covid 19" 7798 1 0
0 "covid 19" 6920 2 0
0 "covid 19" 6896 2 1
0 "covid 19" 2787 19 1
0 "covid 19" 4388 1 1
0 "covid 19" 7989 20 0
0 "covid 19" 6895 2 1
0 "covid 19" 6891 2 1
0 "covid 19" 2433 2 1
0 "covid 19" 8212 42 0
0 "covid 19" 6890 2 1
0 "covid 19" 8487 38 1
0 "covid 19" 6889 2 1
0 "covid 19" 7833 4 0
0 "covid 19" 1143 6 0
0 "covid 19" 3758 3 10
0 "covid 19" 4432 4 0
0 "covid 19" 6888 2 1
0 "covid 19" 2045 28 1
0 "covid 19" 5747 5 1
0 "covid 19" 2949 3 1
0 "covid 19" 3704 3 1
0 "covid 19" 6818 2 0
0 "covid 19" 6816 2 0
0 "covid 19" 6788 2 1
0 "covid 19" 5693 4 0
0 "covid 19" 8626 25 1
0 "covid 19" 6787 2 1
0 "covid 19" 6784 2 1
0 "covid 19" 8848 2 1
0 "covid 19" 6783 2 1
0 "covid 19" 6549 2 0
0 "covid 19" 6547 2 0
0 "covid 19" 3548 3 1
0 "covid 19" 6546 2 0
0 "covid 19" 2369 4 0
0 "covid 19" 6545 2 0
0 "covid 19" 4413 2 0
0 "covid 19" 6826 3 0
0 "covid 19" 2370 4 0
0 "covid 19" 6542 2 0
0 "covid 19" 2468 3 0
0 "covid 19" 7091 2 1
0 "covid 19" 6937 1 1
0 "covid 19" 6541 2 0
0 "covid 19" 6519 2 1
0 "covid 19" 9897 5 0
0 "covid 19" 6515 2 1
0 "covid 19" 3231 1 1
0 "covid 19" 443 17 0
0 "covid 19" 7125 1 0
0 "covid 19" 737 4 1
0 "covid 19" 2247 7 1
0 "covid 19" 7405 2 0
0 "covid 19" 4037 4 0
0 "covid 19" 6973 4 0
0 "covid 19" 2891 8 1
