virus source source_exposure_date gentime
0 3645 8 -1
0 3646 8 -1
0 3647 8 -1
0 3648 8 -1
0 3649 8 -1
0 3650 8 -1
0 3651 8 -1
0 3652 8 -1
0 3653 8 -1
0 3654 8 -1
0 3655 8 -1
0 3656 8 -1
0 3657 8 -1
0 3799 8 -1
0 3800 8 -1
0 3801 8 -1
0 3802 8 -1
0 3803 8 -1
0 3804 8 -1
0 3805 8 -1
0 3806 8 -1
0 3807 8 -1
0 3808 8 1
0 3926 8 1
0 3927 8 1
0 3928 8 1
0 3929 8 1
0 3930 8 1
0 3931 8 1
0 3932 8 1
0 3933 8 1
0 3934 8 1
0 3935 8 1
0 4466 8 -1
0 4467 8 -1
0 4468 8 -1
0 4469 8 -1
0 4470 8 -1
0 4471 8 -1
0 4472 8 -1
0 4473 8 -1
0 4474 8 -1
0 4475 8 1
0 4544 8 1
0 4545 8 1
0 4546 8 1
0 4547 8 1
0 4548 8 1
0 4549 8 1
0 4550 8 1
0 4551 8 1
0 4552 8 1
0 4553 8 1
0 4695 8 -1
0 4696 8 -1
0 4697 8 -1
0 4698 8 -1
0 4699 8 -1
0 4700 8 -1
0 4701 8 -1
0 4702 8 -1
0 4703 8 -1
0 4704 8 1
0 4829 8 1
0 4830 8 1
0 4831 8 1
0 4832 8 1
0 4833 8 1
0 4834 8 1
0 4835 8 1
0 4836 8 1
0 4837 8 1
0 4838 8 1
0 5023 8 -1
0 5024 8 -1
0 5025 8 -1
0 5026 8 -1
0 5027 8 -1
0 5169 8 -1
0 5170 8 -1
0 5171 8 -1
0 5172 8 -1
0 5173 8 -1
0 5174 8 -1
0 5175 8 -1
0 5176 8 -1
0 5177 8 -1
0 5178 8 1
0 5581 8 1
0 5582 8 1
0 5583 8 1
0 5584 8 1
0 5585 8 1
0 5586 8 1
0 5587 8 1
0 5588 8 1
0 5589 8 1
0 5590 8 1
0 6001 8 -1
0 6002 8 -1
0 6003 8 -1
0 6004 8 -1
0 6005 8 -1
0 6006 8 -1
0 6007 8 -1
0 6008 8 -1
0 6009 8 -1
0 6010 8 1
0 6186 8 1
0 6187 8 1
0 6188 8 1
0 6189 8 1
0 6190 8 1
0 6191 8 1
0 6192 8 1
0 6193 8 1
0 6194 8 1
0 6195 8 1
0 6379 8 -1
0 6380 8 -1
0 6381 8 -1
0 6382 8 -1
0 6383 8 -1
0 6384 8 -1
0 6385 8 -1
0 6386 8 -1
0 6387 8 -1
0 6388 8 1
0 6450 8 1
0 6451 8 1
0 6452 8 1
0 6453 8 1
0 6454 8 1
0 6455 8 1
0 6456 8 1
0 6457 8 1
0 6458 8 1
0 6459 8 1
0 6601 8 -1
0 6602 8 -1
0 6603 8 -1
0 6604 8 -1
0 6605 8 -1
0 6606 8 -1
0 6607 8 -1
0 6608 8 -1
0 6609 8 -1
0 6610 8 1
0 6723 8 1
0 6724 8 1
0 6725 8 1
0 6726 8 1
0 6727 8 1
0 6728 8 1
0 6729 8 1
0 6730 8 1
0 6731 8 1
0 6732 8 1
0 7009 8 -1
0 7010 8 -1
0 7011 8 -1
0 7012 8 -1
0 7013 8 -1
0 7014 8 -1
0 7015 8 -1
0 7016 8 -1
0 7017 8 -1
0 7018 8 1
0 7030 8 1
0 7031 8 1
0 7032 8 1
0 7033 8 1
0 7034 8 1
0 7035 8 1
0 7036 8 1
0 7037 8 1
0 7038 8 1
0 7039 8 1
0 7260 8 -1
0 7261 8 -1
0 7262 8 -1
0 7263 8 -1
0 7264 8 -1
0 7265 8 -1
0 7266 8 -1
0 7267 8 -1
0 7268 8 -1
0 7269 8 1
0 7306 8 1
0 7307 8 1
0 7308 8 1
0 7309 8 1
0 7310 8 1
0 7311 8 1
0 7312 8 1
0 7313 8 1
0 7314 8 1
0 7315 8 1
0 7549 8 -1
0 7550 8 -1
0 7551 8 -1
0 7552 8 -1
0 7553 8 -1
0 7554 8 -1
0 7555 8 -1
0 7556 8 -1
0 7557 8 -1
0 7558 8 -1
0 7559 8 -1
0 7560 8 -1
0 7561 8 -1
0 7562 8 -1
0 7563 8 -1
0 7564 8 -1
0 7565 8 -1
0 7566 8 -1
0 7867 8 -1
0 7868 8 -1
0 7869 8 -1
0 7870 8 -1
0 7871 8 -1
0 7872 8 -1
0 7873 8 -1
0 7874 8 -1
0 7875 8 -1
0 7876 8 1
0 8787 8 1
0 8788 8 1
0 8789 8 1
0 8790 8 1
0 8791 8 1
0 8792 8 1
0 8793 8 1
0 8794 8 1
0 8795 8 1
0 8796 8 1
0 8938 8 -1
0 8939 8 -1
0 8940 8 -1
0 8941 8 -1
0 8942 8 -1
0 8943 8 -1
0 8944 8 -1
0 8945 8 -1
0 8946 8 -1
0 8947 8 1
0 9046 8 1
0 9047 8 1
0 9048 8 1
0 9049 8 1
0 9050 8 1
0 9051 8 1
0 9052 8 1
0 9053 8 1
0 9054 8 1
0 9055 8 1
0 9197 8 -1
0 9198 8 -1
0 9199 8 -1
0 9200 8 -1
0 9201 8 -1
0 9202 8 -1
0 9203 8 -1
0 9204 8 -1
0 9205 8 -1
0 9206 8 1
0 9772 8 1
0 9773 8 1
0 9774 8 1
0 9775 8 1
0 9776 8 1
0 9777 8 1
0 9778 8 1
0 9779 8 1
0 9780 8 1
0 9781 8 1
0 9923 8 -1
0 9924 8 -1
0 9925 8 -1
0 9926 8 -1
0 9927 8 -1
0 9928 8 -1
0 9929 8 -1
0 9930 8 -1
0 9931 8 -1
0 9932 8 1
0 188 9 1
0 189 9 1
0 190 9 1
0 191 9 1
0 192 9 1
0 193 9 1
0 194 9 1
0 195 9 1
0 196 9 1
0 197 9 1
0 359 9 -1
0 360 9 -1
0 361 9 -1
0 362 9 -1
0 363 9 -1
0 364 9 -1
0 365 9 -1
0 366 9 -1
0 367 9 -1
0 368 9 1
0 678 9 1
0 679 9 1
0 680 9 1
0 681 9 1
0 682 9 1
0 683 9 1
0 684 9 1
0 685 9 1
0 686 9 1
0 687 9 1
0 916 9 -1
0 917 9 -1
0 918 9 -1
0 919 9 -1
0 920 9 -1
0 921 9 -1
0 922 9 -1
0 923 9 -1
0 924 9 -1
0 925 9 1
0 994 9 1
0 995 9 1
0 996 9 1
0 997 9 1
0 998 9 1
0 999 9 1
0 1000 9 1
0 1001 9 1
0 1002 9 1
0 1003 9 1
0 1165 9 -1
0 1166 9 -1
0 1167 9 -1
0 1168 9 -1
0 1169 9 -1
0 1170 9 -1
0 1171 9 -1
0 1172 9 -1
0 1173 9 -1
0 1174 9 1
0 1308 9 1
0 1309 9 1
0 1310 9 1
0 1311 9 1
0 1312 9 1
0 1313 9 1
0 1314 9 1
0 1315 9 1
0 1316 9 1
0 1317 9 1
0 1616 9 -1
0 1617 9 -1
0 1618 9 -1
0 1619 9 -1
0 1620 9 -1
0 1621 9 -1
0 1622 9 -1
0 1623 9 -1
0 1624 9 -1
0 1625 9 1
0 1643 9 1
0 1644 9 1
0 1645 9 1
0 1646 9 1
0 1647 9 1
0 1648 9 1
0 1649 9 1
0 1650 9 1
0 1651 9 1
0 1652 9 1
0 1814 9 -1
0 1815 9 -1
0 1816 9 -1
0 1817 9 -1
0 1818 9 -1
0 1819 9 -1
0 1820 9 -1
0 1821 9 -1
0 1822 9 -1
0 1823 9 1
0 2227 9 1
0 2228 9 1
0 2229 9 1
0 2230 9 1
0 2231 9 1
0 2232 9 1
0 2233 9 1
0 2234 9 1
0 2235 9 1
0 2236 9 1
0 2525 9 -1
0 2526 9 -1
0 2527 9 -1
0 2528 9 -1
0 2529 9 -1
0 2530 9 -1
0 2531 9 -1
0 2532 9 -1
0 2533 9 -1
0 2534 9 1
0 2881 9 1
0 2882 9 1
0 2883 9 1
0 2884 9 1
0 2885 9 1
0 2886 9 1
0 2887 9 1
0 2888 9 1
0 2889 9 1
0 2890 9 1
0 3094 9 -1
0 3095 9 -1
0 3096 9 -1
0 3097 9 -1
0 3098 9 -1
0 3099 9 -1
0 3100 9 -1
0 3101 9 -1
0 3102 9 -1
0 3103 9 1
0 3147 9 1
0 3148 9 1
0 3149 9 1
0 3150 9 1
0 3151 9 1
0 3152 9 1
0 3153 9 1
0 3154 9 1
0 3155 9 1
0 3156 9 1
0 3318 9 -1
0 3319 9 -1
0 3320 9 -1
0 3321 9 -1
0 3322 9 -1
0 3323 9 -1
0 3324 9 -1
0 3325 9 -1
0 3326 9 -1
0 3327 9 1
0 3479 9 1
0 3480 9 1
0 3481 9 1
0 3482 9 1
0 3483 9 1
0 3484 9 1
0 3485 9 1
0 3486 9 1
0 3487 9 1
0 3488 9 1
0 3809 9 -1
0 3810 9 -1
0 3811 9 -1
0 3812 9 -1
0 3813 9 -1
0 3814 9 -1
0 3815 9 -1
0 3816 9 -1
0 3817 9 -1
0 3818 9 1
0 3916 9 1
0 3917 9 1
0 3918 9 1
0 3919 9 1
0 3920 9 1
0 3921 9 1
0 3922 9 1
0 3923 9 1
0 3924 9 1
0 3925 9 1
0 4476 9 -1
0 4477 9 -1
0 4478 9 -1
0 4479 9 -1
0 4480 9 -1
0 4481 9 -1
0 4482 9 -1
0 4483 9 -1
0 4484 9 -1
0 4485 9 1
0 4534 9 1
0 4535 9 1
0 4536 9 1
0 4537 9 1
0 4538 9 1
0 4539 9 1
0 4540 9 1
0 4541 9 1
0 4542 9 1
0 4543 9 1
0 4705 9 -1
0 4706 9 -1
0 4707 9 -1
0 4708 9 -1
0 4709 9 -1
0 4710 9 -1
0 4711 9 -1
0 4712 9 -1
0 4713 9 -1
0 4714 9 1
0 4819 9 1
0 4820 9 1
0 4821 9 1
0 4822 9 1
0 4823 9 1
0 4824 9 1
0 4825 9 1
0 4826 9 1
0 4827 9 1
0 4828 9 1
0 5179 9 -1
0 5180 9 -1
0 5181 9 -1
0 5182 9 -1
0 5183 9 -1
0 5184 9 -1
0 5185 9 -1
0 5186 9 -1
0 5187 9 -1
0 5188 9 1
0 5571 9 1
0 5572 9 1
0 5573 9 1
0 5574 9 1
0 5575 9 1
0 5576 9 1
0 5577 9 1
0 5578 9 1
0 5579 9 1
0 5580 9 1
0 6011 9 -1
0 6012 9 -1
0 6013 9 -1
0 6014 9 -1
0 6015 9 -1
0 6016 9 -1
0 6017 9 -1
0 6018 9 -1
0 6019 9 -1
0 6020 9 1
0 6176 9 1
0 6177 9 1
0 6178 9 1
0 6179 9 1
0 6180 9 1
0 6181 9 1
0 6182 9 1
0 6183 9 1
0 6184 9 1
0 6185 9 1
0 6389 9 -1
0 6390 9 -1
0 6391 9 -1
0 6392 9 -1
0 6393 9 -1
0 6394 9 -1
0 6395 9 -1
0 6396 9 -1
0 6397 9 -1
0 6398 9 1
0 6440 9 1
0 6441 9 1
0 6442 9 1
0 6443 9 1
0 6444 9 1
0 6445 9 1
0 6446 9 1
0 6447 9 1
0 6448 9 1
0 6449 9 1
0 6611 9 -1
0 6612 9 -1
0 6613 9 -1
0 6614 9 -1
0 6615 9 -1
0 6616 9 -1
0 6617 9 -1
0 6618 9 -1
0 6619 9 -1
0 6620 9 1
0 6713 9 1
0 6714 9 1
0 6715 9 1
0 6716 9 1
0 6717 9 1
0 6718 9 1
0 6719 9 1
0 6720 9 1
0 6721 9 1
0 6722 9 1
0 7019 9 -1
0 7020 9 -1
0 7021 9 -1
0 7022 9 -1
0 7023 9 -1
0 7024 9 -1
0 7025 9 -1
0 7026 9 -1
0 7027 9 -1
0 7028 9 -1
0 7029 9 -1
0 7270 9 -1
0 7271 9 -1
0 7272 9 -1
0 7273 9 -1
0 7274 9 -1
0 7275 9 -1
0 7276 9 -1
0 7277 9 -1
0 7278 9 -1
0 7279 9 1
0 7296 9 1
0 7297 9 1
0 7298 9 1
0 7299 9 1
0 7300 9 1
0 7301 9 1
0 7302 9 1
0 7303 9 1
0 7304 9 1
0 7305 9 1
0 7877 9 -1
0 7878 9 -1
0 7879 9 -1
0 7880 9 -1
0 7881 9 -1
0 7882 9 -1
0 7883 9 -1
0 7884 9 -1
0 7885 9 -1
0 7886 9 1
0 8777 9 1
0 8778 9 1
0 8779 9 1
0 8780 9 1
0 8781 9 1
0 8782 9 1
0 8783 9 1
0 8784 9 1
0 8785 9 1
0 8786 9 1
0 8948 9 -1
0 8949 9 -1
0 8950 9 -1
0 8951 9 -1
0 8952 9 -1
0 8953 9 -1
0 8954 9 -1
0 8955 9 -1
0 8956 9 -1
0 8957 9 1
0 9036 9 1
0 9037 9 1
0 9038 9 1
0 9039 9 1
0 9040 9 1
0 9041 9 1
0 9042 9 1
0 9043 9 1
0 9044 9 1
0 9045 9 1
0 9207 9 -1
0 9208 9 -1
0 9209 9 -1
0 9210 9 -1
0 9211 9 -1
0 9212 9 -1
0 9213 9 -1
0 9214 9 -1
0 9215 9 -1
0 9216 9 1
0 9762 9 1
0 9763 9 1
0 9764 9 1
0 9765 9 1
0 9766 9 1
0 9767 9 1
0 9768 9 1
0 9769 9 1
0 9770 9 1
0 9771 9 1
0 9933 9 -1
0 9934 9 -1
0 9935 9 -1
0 9936 9 -1
0 9937 9 -1
0 9938 9 -1
0 9939 9 -1
0 9940 9 -1
0 9941 9 -1
0 9942 9 1
0 178 10 1
0 179 10 1
0 180 10 1
0 181 10 1
0 182 10 1
0 183 10 1
0 184 10 1
0 185 10 1
0 186 10 1
0 187 10 1
0 369 10 -1
0 370 10 -1
0 371 10 -1
0 372 10 -1
0 373 10 -1
0 374 10 -1
0 375 10 -1
0 376 10 -1
0 377 10 -1
0 378 10 1
0 668 10 1
0 669 10 1
0 670 10 1
0 671 10 1
0 672 10 1
0 673 10 1
0 674 10 1
0 675 10 1
0 676 10 1
0 677 10 1
0 926 10 -1
0 927 10 -1
0 928 10 -1
0 929 10 -1
0 930 10 -1
0 931 10 -1
0 932 10 -1
0 933 10 -1
0 934 10 -1
0 935 10 1
0 984 10 1
0 985 10 1
0 986 10 1
0 987 10 1
0 988 10 1
0 989 10 1
0 990 10 1
0 991 10 1
0 992 10 1
0 993 10 1
0 1175 10 -1
0 1176 10 -1
0 1177 10 -1
0 1178 10 -1
0 1179 10 -1
0 1180 10 -1
0 1181 10 -1
0 1182 10 -1
0 1183 10 -1
0 1184 10 1
0 1298 10 1
0 1299 10 1
0 1300 10 1
0 1301 10 1
0 1302 10 1
0 1303 10 1
0 1304 10 1
0 1305 10 1
0 1306 10 1
0 1307 10 1
0 1626 10 -1
0 1627 10 -1
0 1628 10 -1
0 1629 10 -1
0 1630 10 -1
0 1631 10 -1
0 1632 10 -1
0 1633 10 -1
0 1634 10 -1
0 1635 10 -1
0 1636 10 -1
0 1637 10 -1
0 1638 10 -1
0 1639 10 -1
0 1640 10 -1
0 1641 10 -1
0 1642 10 -1
0 1824 10 -1
0 1825 10 -1
0 1826 10 -1
0 1827 10 -1
0 1828 10 -1
0 1829 10 -1
0 1830 10 -1
0 1831 10 -1
0 1832 10 -1
0 1833 10 1
0 2217 10 1
0 2218 10 1
0 2219 10 1
0 2220 10 1
0 2221 10 1
0 2222 10 1
0 2223 10 1
0 2224 10 1
0 2225 10 1
0 2226 10 1
0 2535 10 -1
0 2536 10 -1
0 2537 10 -1
0 2538 10 -1
0 2539 10 -1
0 2540 10 -1
0 2541 10 -1
0 2542 10 -1
0 2543 10 -1
0 2544 10 1
0 2871 10 1
0 2872 10 1
0 2873 10 1
0 2874 10 1
0 2875 10 1
0 2876 10 1
0 2877 10 1
0 2878 10 1
0 2879 10 1
0 2880 10 1
0 3104 10 -1
0 3105 10 -1
0 3106 10 -1
0 3107 10 -1
0 3108 10 -1
0 3109 10 -1
0 3110 10 -1
0 3111 10 -1
0 3112 10 -1
0 3113 10 1
0 3137 10 1
0 3138 10 1
0 3139 10 1
0 3140 10 1
0 3141 10 1
0 3142 10 1
0 3143 10 1
0 3144 10 1
0 3145 10 1
0 3146 10 1
0 3328 10 -1
0 3329 10 -1
0 3330 10 -1
0 3331 10 -1
0 3332 10 -1
0 3333 10 -1
0 3334 10 -1
0 3335 10 -1
0 3336 10 -1
0 3337 10 1
0 3469 10 1
0 3470 10 1
0 3471 10 1
0 3472 10 1
0 3473 10 1
0 3474 10 1
0 3475 10 1
0 3476 10 1
0 3477 10 1
0 3478 10 1
0 3819 10 -1
0 3820 10 -1
0 3821 10 -1
0 3822 10 -1
0 3823 10 -1
0 3824 10 -1
0 3825 10 -1
0 3826 10 -1
0 3827 10 -1
0 3828 10 1
0 3906 10 1
0 3907 10 1
0 3908 10 1
0 3909 10 1
0 3910 10 1
0 3911 10 1
0 3912 10 1
0 3913 10 1
0 3914 10 1
0 3915 10 1
0 4486 10 -1
0 4487 10 -1
0 4488 10 -1
0 4489 10 -1
0 4490 10 -1
0 4491 10 -1
0 4492 10 -1
0 4493 10 -1
0 4494 10 -1
0 4495 10 1
0 4524 10 1
0 4525 10 1
0 4526 10 1
0 4527 10 1
0 4528 10 1
0 4529 10 1
0 4530 10 1
0 4531 10 1
0 4532 10 1
0 4533 10 1
0 4715 10 -1
0 4716 10 -1
0 4717 10 -1
0 4718 10 -1
0 4719 10 -1
0 4720 10 -1
0 4721 10 -1
0 4722 10 -1
0 4723 10 -1
0 4724 10 1
0 4809 10 1
0 4810 10 1
0 4811 10 1
0 4812 10 1
0 4813 10 1
0 4814 10 1
0 4815 10 1
0 4816 10 1
0 4817 10 1
0 4818 10 1
0 5189 10 -1
0 5190 10 -1
0 5191 10 -1
0 5192 10 -1
0 5193 10 -1
0 5194 10 -1
0 5195 10 -1
0 5196 10 -1
0 5197 10 -1
0 5198 10 1
0 5561 10 1
0 5562 10 1
0 5563 10 1
0 5564 10 1
0 5565 10 1
0 5566 10 1
0 5567 10 1
0 5568 10 1
0 5569 10 1
0 5570 10 1
0 6021 10 -1
0 6022 10 -1
0 6023 10 -1
0 6024 10 -1
0 6025 10 -1
0 6026 10 -1
0 6027 10 -1
0 6028 10 -1
0 6029 10 -1
0 6030 10 1
0 6166 10 1
0 6167 10 1
0 6168 10 1
0 6169 10 1
0 6170 10 1
0 6171 10 1
0 6172 10 1
0 6173 10 1
0 6174 10 1
0 6175 10 1
0 6399 10 -1
0 6400 10 -1
0 6401 10 -1
0 6402 10 -1
0 6403 10 -1
0 6404 10 -1
0 6405 10 -1
0 6406 10 -1
0 6407 10 -1
0 6408 10 1
0 6430 10 1
0 6431 10 1
0 6432 10 1
0 6433 10 1
0 6434 10 1
0 6435 10 1
0 6436 10 1
0 6437 10 1
0 6438 10 1
0 6439 10 1
0 6621 10 -1
0 6622 10 -1
0 6623 10 -1
0 6624 10 -1
0 6625 10 -1
0 6626 10 -1
0 6627 10 -1
0 6628 10 -1
0 6629 10 -1
0 6630 10 1
0 6703 10 1
0 6704 10 1
0 6705 10 1
0 6706 10 1
0 6707 10 1
0 6708 10 1
0 6709 10 1
0 6710 10 1
0 6711 10 1
0 6712 10 1
0 7280 10 -1
0 7281 10 -1
0 7282 10 -1
0 7283 10 -1
0 7284 10 -1
0 7285 10 -1
0 7286 10 -1
0 7287 10 -1
0 7288 10 -1
0 7289 10 -1
0 7290 10 -1
0 7291 10 -1
0 7292 10 -1
0 7293 10 -1
0 7294 10 -1
0 7295 10 -1
0 7887 10 -1
0 7888 10 -1
0 7889 10 -1
0 7890 10 -1
0 7891 10 -1
0 7892 10 -1
0 7893 10 -1
0 7894 10 -1
0 7895 10 -1
0 7896 10 1
0 8767 10 1
0 8768 10 1
0 8769 10 1
0 8770 10 1
0 8771 10 1
0 8772 10 1
0 8773 10 1
0 8774 10 1
0 8775 10 1
0 8776 10 1
0 8958 10 -1
0 8959 10 -1
0 8960 10 -1
0 8961 10 -1
0 8962 10 -1
0 8963 10 -1
0 8964 10 -1
0 8965 10 -1
0 8966 10 -1
0 8967 10 1
0 9026 10 1
0 9027 10 1
0 9028 10 1
0 9029 10 1
0 9030 10 1
0 9031 10 1
0 9032 10 1
0 9033 10 1
0 9034 10 1
0 9035 10 1
0 9217 10 -1
0 9218 10 -1
0 9219 10 -1
0 9220 10 -1
0 9221 10 -1
0 9222 10 -1
0 9223 10 -1
0 9224 10 -1
0 9225 10 -1
0 9226 10 1
0 9752 10 1
0 9753 10 1
0 9754 10 1
0 9755 10 1
0 9756 10 1
0 9757 10 1
0 9758 10 1
0 9759 10 1
0 9760 10 1
0 9761 10 1
0 9943 10 -1
0 9944 10 -1
0 9945 10 -1
0 9946 10 -1
0 9947 10 -1
0 9948 10 -1
0 9949 10 -1
0 9950 10 -1
0 9951 10 -1
0 9952 10 1
0 168 11 1
0 169 11 1
0 170 11 1
0 171 11 1
0 172 11 1
0 173 11 1
0 174 11 1
0 175 11 1
0 176 11 1
0 177 11 1
0 379 11 -1
0 380 11 -1
0 381 11 -1
0 382 11 -1
0 383 11 -1
0 384 11 -1
0 385 11 -1
0 386 11 -1
0 387 11 -1
0 388 11 1
0 658 11 1
0 659 11 1
0 660 11 1
0 661 11 1
0 662 11 1
0 663 11 1
0 664 11 1
0 665 11 1
0 666 11 1
0 667 11 1
0 936 11 -1
0 937 11 -1
0 938 11 -1
0 939 11 -1
0 940 11 -1
0 941 11 -1
0 942 11 -1
0 943 11 -1
0 944 11 -1
0 945 11 1
0 974 11 1
0 975 11 1
0 976 11 1
0 977 11 1
0 978 11 1
0 979 11 1
0 980 11 1
0 981 11 1
0 982 11 1
0 983 11 1
0 1185 11 -1
0 1186 11 -1
0 1187 11 -1
0 1188 11 -1
0 1189 11 -1
0 1190 11 -1
0 1191 11 -1
0 1192 11 -1
0 1193 11 -1
0 1194 11 1
0 1288 11 1
0 1289 11 1
0 1290 11 1
0 1291 11 1
0 1292 11 1
0 1293 11 1
0 1294 11 1
0 1295 11 1
0 1296 11 1
0 1297 11 1
0 1834 11 -1
0 1835 11 -1
0 1836 11 -1
0 1837 11 -1
0 1838 11 -1
0 1839 11 -1
0 1840 11 -1
0 1841 11 -1
0 1842 11 -1
0 1843 11 1
0 2207 11 1
0 2208 11 1
0 2209 11 1
0 2210 11 1
0 2211 11 1
0 2212 11 1
0 2213 11 1
0 2214 11 1
0 2215 11 1
0 2216 11 1
0 2545 11 -1
0 2546 11 -1
0 2547 11 -1
0 2548 11 -1
0 2549 11 -1
0 2550 11 -1
0 2551 11 -1
0 2552 11 -1
0 2553 11 -1
0 2554 11 1
0 2861 11 1
0 2862 11 1
0 2863 11 1
0 2864 11 1
0 2865 11 1
0 2866 11 1
0 2867 11 1
0 2868 11 1
0 2869 11 1
0 2870 11 1
0 3114 11 -1
0 3115 11 -1
0 3116 11 -1
0 3117 11 -1
0 3118 11 -1
0 3119 11 -1
0 3120 11 -1
0 3121 11 -1
0 3122 11 -1
0 3123 11 -1
0 3127 11 -1
0 3128 11 -1
0 3129 11 -1
0 3130 11 -1
0 3131 11 -1
0 3132 11 -1
0 3133 11 -1
0 3134 11 1
0 3135 11 1
0 3136 11 1
0 3338 11 -1
0 3339 11 -1
0 3340 11 -1
0 3341 11 -1
0 3342 11 -1
0 3343 11 -1
0 3344 11 -1
0 3345 11 -1
0 3346 11 -1
0 3347 11 1
0 3459 11 1
0 3460 11 1
0 3461 11 1
0 3462 11 1
0 3463 11 1
0 3464 11 1
0 3465 11 1
0 3466 11 1
0 3467 11 1
0 3468 11 1
0 3829 11 -1
0 3830 11 -1
0 3831 11 -1
0 3832 11 -1
0 3833 11 -1
0 3834 11 -1
0 3835 11 -1
0 3836 11 -1
0 3837 11 -1
0 3838 11 1
0 3896 11 1
0 3897 11 1
0 3898 11 1
0 3899 11 1
0 3900 11 1
0 3901 11 1
0 3902 11 1
0 3903 11 1
0 3904 11 1
0 3905 11 1
0 4496 11 -1
0 4497 11 -1
0 4498 11 -1
0 4499 11 -1
0 4500 11 -1
0 4501 11 -1
0 4502 11 -1
0 4503 11 -1
0 4504 11 -1
0 4505 11 -1
0 4514 11 -1
0 4515 11 -1
0 4516 11 1
0 4517 11 1
0 4518 11 1
0 4519 11 1
0 4520 11 1
0 4521 11 1
0 4522 11 1
0 4523 11 1
0 4725 11 -1
0 4726 11 -1
0 4727 11 -1
0 4728 11 -1
0 4729 11 -1
0 4730 11 -1
0 4731 11 -1
0 4732 11 -1
0 4733 11 -1
0 4734 11 1
0 4799 11 1
0 4800 11 1
0 4801 11 1
0 4802 11 1
0 4803 11 1
0 4804 11 1
0 4805 11 1
0 4806 11 1
0 4807 11 1
0 4808 11 1
0 5199 11 -1
0 5200 11 -1
0 5201 11 -1
0 5202 11 -1
0 5203 11 -1
0 5204 11 -1
0 5205 11 -1
0 5206 11 -1
0 5207 11 -1
0 5208 11 1
0 5551 11 1
0 5552 11 1
0 5553 11 1
0 5554 11 1
0 5555 11 1
0 5556 11 1
0 5557 11 1
0 5558 11 1
0 5559 11 1
0 5560 11 1
0 6031 11 -1
0 6032 11 -1
0 6033 11 -1
0 6034 11 -1
0 6035 11 -1
0 6036 11 -1
0 6037 11 -1
0 6038 11 -1
0 6039 11 -1
0 6040 11 1
0 6156 11 1
0 6157 11 1
0 6158 11 1
0 6159 11 1
0 6160 11 1
0 6161 11 1
0 6162 11 1
0 6163 11 1
0 6164 11 1
0 6165 11 1
0 6409 11 -1
0 6410 11 -1
0 6411 11 -1
0 6412 11 -1
0 6413 11 -1
0 6414 11 -1
0 6415 11 -1
0 6416 11 -1
0 6417 11 -1
0 6418 11 -1
0 6420 11 -1
0 6421 11 -1
0 6422 11 -1
0 6423 11 -1
0 6424 11 -1
0 6425 11 -1
0 6426 11 -1
0 6427 11 -1
0 6428 11 -1
0 6429 11 1
0 6631 11 -1
0 6632 11 -1
0 6633 11 -1
0 6634 11 -1
0 6635 11 -1
0 6636 11 -1
0 6637 11 -1
0 6638 11 -1
0 6639 11 -1
0 6640 11 1
0 6693 11 1
0 6694 11 1
0 6695 11 1
0 6696 11 1
0 6697 11 1
0 6698 11 1
0 6699 11 1
0 6700 11 1
0 6701 11 1
0 6702 11 1
0 7897 11 -1
0 7898 11 -1
0 7899 11 -1
0 7900 11 -1
0 7901 11 -1
0 7902 11 -1
0 7903 11 -1
0 7904 11 -1
0 7905 11 -1
0 7906 11 1
0 8757 11 1
0 8758 11 1
0 8759 11 1
0 8760 11 1
0 8761 11 1
0 8762 11 1
0 8763 11 1
0 8764 11 1
0 8765 11 1
0 8766 11 1
0 8968 11 -1
0 8969 11 -1
0 8970 11 -1
0 8971 11 -1
0 8972 11 -1
0 8973 11 -1
0 8974 11 -1
0 8975 11 -1
0 8976 11 -1
0 8977 11 1
0 9016 11 1
0 9017 11 1
0 9018 11 1
0 9019 11 1
0 9020 11 1
0 9021 11 1
0 9022 11 1
0 9023 11 1
0 9024 11 1
0 9025 11 1
0 9227 11 -1
0 9228 11 -1
0 9229 11 -1
0 9230 11 -1
0 9231 11 -1
0 9232 11 -1
0 9233 11 -1
0 9234 11 -1
0 9235 11 -1
0 9236 11 1
0 9742 11 1
0 9743 11 1
0 9744 11 1
0 9745 11 1
0 9746 11 1
0 9747 11 1
0 9748 11 1
0 9749 11 1
0 9750 11 1
0 9751 11 1
0 9953 11 -1
0 9954 11 -1
0 9955 11 -1
0 9956 11 -1
0 9957 11 -1
0 9958 11 -1
0 9959 11 -1
0 9960 11 -1
0 9961 11 -1
0 9962 11 1
0 158 12 1
0 159 12 1
0 160 12 1
0 161 12 1
0 162 12 1
0 163 12 1
0 164 12 1
0 165 12 1
0 166 12 1
0 167 12 1
0 389 12 -1
0 390 12 -1
0 391 12 -1
0 392 12 -1
0 393 12 -1
0 394 12 -1
0 395 12 -1
0 396 12 -1
0 397 12 -1
0 398 12 1
0 648 12 1
0 649 12 1
0 650 12 1
0 651 12 1
0 652 12 1
0 653 12 1
0 654 12 1
0 655 12 1
0 656 12 1
0 657 12 1
0 946 12 -1
0 947 12 -1
0 948 12 -1
0 949 12 -1
0 950 12 -1
0 951 12 -1
0 952 12 -1
0 953 12 -1
0 954 12 -1
0 955 12 -1
0 964 12 -1
0 965 12 -1
